Production Budget ($),Worldwide Gross ($)
"$25,000,000 ","$153,733,800 "
"$7,000,000 ","$36,146,087 "
"$65,000,000 ","$74,575,290 "
"$7,000,000 ","$15,206,330 "
"$18,000,000 ","$14,189,810 "
"$8,000,000 ","$53,068,955 "
"$7,000,000 ","$1,857,458 "
"$200,000,000 ","$708,996,336 "
"$2,600,000 ","$15,298,355 "
"$600,000 ","$42,557 "
"$30,000,000 ","$87,956,618 "
"$20,000,000 ","$93,931,360 "
"$13,000,000 ","$42,174,545 "
"$60,000,000 ","$22,468,620 "
"$20,000,000 ","$34,718,173 "
"$13,000,000 ","$50,445,860 "
"$80,000,000 ","$108,469,033 "
"$28,000,000 ","$38,959,900 "
"$50,000,000 ","$222,383,055 "
"$22,000,000 ","$70,949,793 "
"$1,700,000 ","$12,231,500 "
"$5,000,000 ","$86,362,372 "
"$61,000,000 ","$368,567,189 "
"$16,000,000 ","$20,769,209 "
"$12,000,000 ",$0 
"$6,500,000 ","$256,873,813 "
"$1,400,000 ","$1,945,420 "
"$15,000,000 ","$52,501,541 "
"$66,000,000 ","$194,169,619 "
"$10,000,000 ","$7,843,145 "
"$6,000,000 ","$3,485,383 "
"$200,000 ","$3,648 "
"$85,000,000 ","$276,014,965 "
"$55,000,000 ","$79,312,301 "
"$26,000,000 ","$2,923,959 "
"$10,000,000 ","$1,069,454 "
"$1,150,000 ","$63,777,092 "
"$100,000 ","$59,424 "
"$130,000,000 ","$352,831,065 "
"$35,000,000 ","$18,376,443 "
"$300,000 ","$3,496 "
"$3,500,000 ",$0 
"$170,000,000 ","$714,401,889 "
"$13,300,000 ","$7,229,933 "
"$4,500,000 ","$11,774 "
"$12,000,000 ","$100,919,111 "
"$100,000,000 ","$103,039,258 "
"$4,000,000 ","$21,206,861 "
"$40,000,000 ","$195,111,193 "
"$28,000,000 ","$73,421,224 "
"$420,000 ","$435,168 "
"$34,000,000 ","$10,392,666 "
"$2,300,000 ","$59,696 "
"$165,000,000 ","$668,913,307 "
"$5,000,000 ",$0 
"$160,000,000 ","$529,076,069 "
"$25,000,000 ","$39,217,912 "
"$16,000,000 ","$7,585,011 "
"$200,000,000 ","$747,862,775 "
"$45,000,000 ","$127,990,741 "
"$180,000,000 ","$758,536,735 "
"$40,000,000 ","$86,778,557 "
"$44,000,000 ","$12,342,632 "
"$178,000,000 ","$370,541,256 "
"$12,000,000 ","$307,166,834 "
"$4,357,373 ","$1,200,000 "
"$1,000,000 ","$3,324,070 "
"$250,000 ","$18,823 "
"$145,000,000 ","$616,102,924 "
"$50,000,000 ","$331,333,876 "
"$8,500,000 ","$3,180,252 "
"$1,300,000 ","$16,653 "
"$9,000,000 ","$3,440,939 "
"$100,000 ","$20,056 "
"$40,000,000 ","$65,282,732 "
"$24,000,000 ","$70,027,933 "
"$1,000,000 ",$0 
"$210,000,000 ","$1,104,039,076 "
"$40,000,000 ","$88,069,880 "
"$8,000,000 ","$68,838,736 "
"$3,000,000 ","$82,780 "
"$1,000,000 ",$0 
"$70,000,000 ","$158,702,748 "
"$60,000,000 ","$457,729,388 "
"$10,000,000 ",$0 
"$145,000,000 ","$269,806,430 "
"$110,000,000 ","$330,780,051 "
"$31,000,000 ","$164,350,409 "
"$4,000,000 ","$1,158,877 "
"$165,000,000 ","$652,127,828 "
"$15,000,000 ","$123,327,692 "
"$10,000,000 ","$109,144 "
"$4,500,000 ",$0 
"$50,000,000 ","$156,399,644 "
"$40,000,000 ","$126,069,509 "
"$9,000,000 ","$111,534,881 "
"$6,000,000 ","$6,591,365 "
"$1,000,000 ","$852,399 "
"$125,000 ",$0 
"$100,000,000 ","$243,388,614 "
"$40,000,000 ","$457,507,776 "
"$18,000,000 ","$17,360,801 "
"$15,000,000 ","$36,068,890 "
"$70,000 ","$30,312 "
"$3,000,000 ",$0 
"$125,000,000 ","$485,004,754 "
"$50,000,000 ","$156,602,194 "
"$22,000,000 ","$94,270,488 "
"$600,000 ",$0 
"$17,000,000 ","$136,890,774 "
"$100,000,000 ","$209,461,378 "
"$25,000,000 ","$55,090,374 "
"$3,000,000 ","$78,948 "
"$250,000 ","$12,848 "
"$5,000,000 ",$0 
"$65,000,000 ","$39,499,349 "
"$18,000,000 ",$0 
"$15,000,000 ","$30,138,912 "
"$11,000,000 ","$78,356,170 "
"$200,000 ",$0 
"$15,000,000 ","$34,820,335 "
"$20,000,000 ",$0 
"$5,000,000 ","$41,824,066 "
"$750,000 ","$59,656 "
"$70,000,000 ","$20,107,933 "
"$18,000,000 ","$270,944,428 "
"$5,000,000 ","$10,537,341 "
"$1,000,000 ","$1,156,309 "
"$2,000,000 ",$0 
"$1,200,000 ",$0 
"$34,000,000 ","$348,319,861 "
"$28,000,000 ","$62,108,587 "
"$20,000,000 ","$41,296,320 "
"$3,000,000 ","$1,821,983 "
"$2,000,000 ","$72,277 "
"$800,000 ","$35,688 "
"$60,000,000 ","$111,946,251 "
"$55,000,000 ","$192,903,624 "
"$10,000,000 ","$552,641 "
"$5,000,000 ","$927,074 "
"$1,600,000 ","$242,443 "
"$70,000,000 ","$58,953,319 "
"$40,000,000 ","$149,804,632 "
"$25,000,000 ",$0 
"$23,000,000 ","$48,531,242 "
"$950,000 ","$78,122 "
"$500,000 ","$1,822 "
"$70,000,000 ","$220,241,723 "
"$50,000,000 ","$76,119,388 "
"$28,000,000 ","$101,379,287 "
"$15,000,000 ","$29,050 "
"$13,000,000 ","$54,837,234 "
"$5,000,000 ","$17,499,242 "
"$5,000,000 ","$6,656,705 "
"$3,300,000 ","$33,474,334 "
"$2,000,000 ","$6,049,171 "
"$25,000,000 ","$38,718,031 "
"$80,000,000 ","$210,253,368 "
"$50,000,000 ","$97,651,543 "
"$26,000,000 ","$41,059,418 "
"$18,000,000 ","$103,215,094 "
"$5,000,000 ","$567,219 "
"$1,500,000 ","$236,863 "
"$1,000,000 ","$9,837 "
"$30,000,000 ","$76,235,001 "
"$5,000,000 ","$103,683,342 "
"$1,000,000 ","$549,185 "
"$3,000,000 ",$0 
"$22,000,000 ","$19,563,579 "
"$8,500,000 ","$50,334,418 "
"$300,000 ","$177,507 "
"$3,500,000 ",$0 
"$1,800,000 ",$0 
"$130,000,000 ","$493,738,435 "
"$25,000,000 ","$29,276,904 "
"$18,000,000 ","$23,910,210 "
"$5,000,000 ","$44,115,496 "
"$4,000,000 ","$373,375 "
"$250,000 ",$0 
"$170,000,000 ","$710,644,566 "
"$4,000,000 ","$57,273,049 "
"$4,000,000 ",$0 
"$450,000 ","$13,486 "
"$1,500,000 ",$0 
"$40,000,000 ","$156,553,592 "
"$18,000,000 ",$0 
"$16,000,000 ","$3,442,853 "
"$10,000,000 ","$3,168,858 "
"$7,000,000 ","$14,618,727 "
"$2,400,000 ",$0 
"$125,000,000 ","$766,652,288 "
"$1,100,000 ","$2,636 "
"$913,000 ",$0 
"$132,000,000 ","$367,650,911 "
"$40,000,000 ","$105,945,357 "
"$15,000,000 ","$227,773,686 "
"$1,000,000 ","$288,757 "
"$120,000,000 ","$242,981,799 "
"$8,000,000 ",$0 
"$950,000 ",$0 
"$36,000,000 ","$57,824,533 "
"$13,200,000 ","$54,323,210 "
"$12,600,000 ","$19,054,534 "
"$5,000,000 ","$851,690 "
"$1,000,000 ","$5,797,192 "
"$550,000 ","$9,111 "
"$200,000 ",$0 
"$140,000,000 ","$268,314,513 "
"$20,000,000 ","$8,692,898 "
"$12,000,000 ","$25,514,848 "
"$250,000,000 ","$955,119,788 "
"$127,000,000 ","$356,546,621 "
"$65,000,000 ","$139,840,525 "
"$14,000,000 ","$25,187,026 "
"$65,000,000 ","$163,527,824 "
"$58,000,000 ","$547,326,372 "
"$50,000,000 ","$203,502,372 "
"$10,000,000 ","$27,317,872 "
"$10,000,000 ","$173,613 "
"$40,000,000 ","$196,090 "
"$20,000,000 ","$6,071,433 "
"$3,000,000 ","$4,668,109 "
"$2,000,000 ",$0 
"$1,400,000 ",$0 
"$1,400,000 ",$0 
"$1,000,000 ",$0 
"$1,000,000 ",$0 
"$900,000 ",$0 
"$750,000 ",$450 
"$650,000 ",$0 
"$600,000 ",$0 
"$500,000 ",$0 
"$500,000 ",$0 
"$500,000 ",$0 
"$500,000 ",$0 
"$450,000 ",$0 
"$400,000 ",$0 
"$250,000 ",$0 
"$200,000 ",$0 
"$100,000 ",$0 
"$50,000 ",$0 
"$35,000 ",$0 
"$22,000 ",$0 
"$15,000 ",$0 
"$11,000,000 ","$56,758,138 "
"$250,000,000 ","$1,404,705,868 "
"$155,000,000 ","$440,160,956 "
"$14,500,000 ","$123,709,460 "
"$15,000,000 ","$3,471 "
"$7,000,000 ",$0 
"$3,440,000 ",$0 
"$50,000 ",$0 
"$25,000 ","$428,923 "
"$30,000,000 ","$25,199,891 "
"$2,000,000 ",$0 
"$500,000 ",$0 
"$25,000 ",$0 
"$5,000,000 ",$0 
"$1,250,000 ",$0 
"$70,000,000 ","$19,548,419 "
"$55,000,000 ","$259,541,430 "
"$23,000,000 ","$80,171,596 "
"$5,000,000 ","$41,699,612 "
"$9,000,000 ","$2,243 "
"$3,300,000 ","$40,262 "
"$60,000,000 ","$30,396,134 "
"$6,000,000 ","$32,544 "
"$5,500,000 ","$24,956 "
"$4,900,000 ","$17,561,100 "
"$4,000,000 ","$52,819,253 "
"$5,000,000 ",$0 
"$30,000,000 ","$929,157 "
"$12,000,000 ","$32,248,241 "
"$9,000,000 ","$21,571,189 "
"$7,000,000 ","$35,919 "
"$4,000,000 ","$4,854,356 "
"$1,300,000 ","$288,751 "
"$108,000,000 ","$663,851,905 "
"$50,000,000 ","$15,505,922 "
"$7,000,000 ","$1,732,228 "
"$94,000,000 ","$404,561,724 "
"$40,000,000 ","$570,998,101 "
"$2,000,000 ","$147,299 "
"$1,500,000 ",$0 
"$1,000,000 ","$15,156 "
"$17,000,000 ","$45,707,924 "
"$14,000,000 ","$12,452,601 "
"$8,500,000 ","$43,528,634 "
"$8,000,000 ",$0 
"$7,500,000 ","$13,524 "
"$600,000 ",$0 
"$250,000 ",$0 
"$65,000,000 ","$154,362,963 "
"$5,000,000 ","$35,341,814 "
"$4,000,000 ","$760,678 "
"$180,000 ","$17,503 "
"$1,200,000 ",$0 
"$250,000 ",$0 
"$3,400,000 ",$0 
"$950,000 ",$0 
"$190,000,000 ","$1,516,748,684 "
"$30,000,000 ","$46,225,326 "
"$2,500,000 ",$0 
"$95,000,000 ","$534,551,353 "
"$50,000,000 ","$66,961,644 "
"$35,000,000 ","$11,106 "
"$10,000,000 ","$11,894 "
"$2,000,000 ","$20,649,774 "
"$700,000 ",$0 
"$26,000,000 ","$135,436 "
"$3,000,000 ",$0 
"$2,000,000 ",$0 
"$100,000 ",$0 
"$110,000,000 ","$295,279,072 "
"$40,000,000 ","$13,644,292 "
"$10,000,000 ","$7,501,132 "
"$2,300,000 ","$14,305,540 "
"$2,000,000 ",$0 
"$250,000 ","$3,234 "
"$100,000 ",$0 
"$130,000,000 ","$386,069,390 "
"$40,000,000 ","$106,511,453 "
"$10,000,000 ","$13,423,176 "
"$400,000 ",$0 
"$50,000 ",$0 
"$65,000,000 ","$122,519,874 "
"$22,000,000 ","$69,698,495 "
"$3,000,000 ","$379,161 "
"$175,000 ",$0 
"$11,000,000 ","$62,076,141 "
"$15,000,000 ","$61,788,393 "
"$7,700,000 ","$1,080,428 "
"$500,000 ",$0 
"$2,300,000 ",$0 
"$50,000,000 ","$3,434,330 "
"$38,000,000 ","$107,597,242 "
"$1,500,000 ",$0 
"$1,000,000 ","$62,561,449 "
"$150,000 ","$7,193 "
"$1,950,000 ",$0 
"$25,000 ",$0 
"$20,000 ",$0 
"$30,000,000 ","$69,057,415 "
"$26,000,000 ",$0 
"$25,000,000 ","$129,115 "
"$22,500,000 ","$30,864,649 "
"$20,000,000 ","$17,684,355 "
"$1,900,000 ","$478,595 "
"$15,000,000 ","$17,224,539 "
"$5,500,000 ","$863,895 "
"$900,000 ",$0 
"$65,000,000 ","$233,125,712 "
"$30,000,000 ","$168,832 "
"$14,500,000 ","$565,801 "
"$10,000,000 ","$120,678,444 "
"$3,500,000 ",$0 
"$25,000,000 ","$101,937,062 "
"$150,000,000 ","$370,742,166 "
"$29,000,000 ","$287,130,801 "
"$7,500,000 ",$0 
"$5,000,000 ","$7,556 "
"$1,000,000 ","$1,036 "
"$10,000,000 ",$0 
"$10,000 ",$0 
"$170,000,000 ","$207,283,457 "
"$35,000,000 ","$95,825,125 "
"$8,000,000 ","$53,086 "
"$600,000 ","$3,301 "
"$1,500,000 ",$0 
"$110,000,000 ","$469,590,832 "
"$37,000,000 ","$24,935,799 "
"$20,000,000 ","$774,905 "
"$179,000,000 ","$181,982,519 "
"$95,000,000 ","$110,623,265 "
"$74,000,000 ","$311,594,032 "
"$3,000,000 ",$0 
"$49,000,000 ","$105,002,056 "
"$35,000,000 ","$12,819,501 "
"$10,000,000 ","$90,384,306 "
"$1,500,000 ","$113,169 "
"$2,100,000 ",$0 
"$300,000,000 ","$879,620,923 "
"$99,000,000 ","$250,474,038 "
"$20,000,000 ","$92,217,729 "
"$175,000,000 ","$853,707,581 "
"$7,000,000 ","$18,190,831 "
"$4,000,000 ","$797,439 "
"$200,000 ","$1,165,996 "
"$500,000 ",$0 
"$68,000,000 ","$217,022,588 "
"$20,000,000 ","$43,658,157 "
"$17,000,000 ","$1,973,945 "
"$1,300,000 ",$0 
"$26,000,000 ","$34,246,770 "
"$2,000,000 ","$45,431 "
"$1,100,000 ",$0 
"$100,000 ",$0 
"$120,000,000 ","$167,117,548 "
"$18,000,000 ","$41,148,679 "
"$5,000,000 ","$58,978,653 "
"$2,000,000 ","$2,279,959 "
"$130,000,000 ","$518,602,163 "
"$35,000,000 ","$140,949,327 "
"$75,000 ","$8,799 "
"$10,000,000 ",$0 
"$90,000,000 ","$244,126,300 "
"$30,000,000 ","$94,207,861 "
"$13,000,000 ","$14,999,638 "
"$12,000,000 ","$85,512,300 "
"$500,000 ",$0 
"$31,000,000 ","$100,655,892 "
"$150,000,000 ","$700,868,363 "
"$33,000,000 ","$357,687 "
"$1,000,000 ","$101,531 "
"$50,000 ","$8,374 "
"$35,000,000 ","$45,680,201 "
"$11,000,000 ","$74,056,184 "
"$9,000,000 ","$1,242 "
"$4,500,000 ","$597,989 "
"$4,000,000 ",$0 
"$1,500,000 ",$0 
"$300,000 ",$0 
"$75,000,000 ","$105,445,109 "
"$28,000,000 ","$202,043,881 "
"$13,000,000 ","$17,856,688 "
"$3,000,000 ",$0 
"$7,000,000 ","$2,053,330 "
"$250,000 ",$0 
"$35,000,000 ","$81,967,450 "
"$28,000,000 ","$28,208,085 "
"$10,000,000 ","$54,104,225 "
"$2,000,000 ",$0 
"$150,000 ","$5,858 "
"$5,000,000 ","$42,844,516 "
"$4,500,000 ",$0 
"$3,000,000 ","$73,975,239 "
"$2,000,000 ","$10,166,209 "
"$1,200,000 ","$3,048,209 "
"$850,000 ","$3,256 "
"$48,000,000 ","$327,656,424 "
"$20,000,000 ","$66,776,908 "
"$7,500,000 ","$32,572 "
"$5,000,000 ",$0 
"$800,000 ",$0 
"$150,000,000 ","$123,888,320 "
"$30,000,000 ","$35,579,007 "
"$12,000,000 ","$6,553,186 "
"$250,000 ",$0 
"$65,000,000 ","$221,662,676 "
"$61,000,000 ","$310,697,192 "
"$53,000,000 ","$98,837,872 "
"$30,000,000 ","$78,571,737 "
"$2,000,000 ","$2,791,973 "
"$1,200,000 ","$4,254 "
"$80,000,000 ","$470,751,398 "
"$40,000,000 ","$197,232,734 "
"$5,000,000 ",$0 
"$1,000,000 ","$12,931,569 "
"$1,500,000 ","$2,105 "
"$4,400,000 ",$0 
"$200,000 ",$0 
"$75,000 ",$0 
"$5,000 ",$0 
"$1,400 ",$0 
"$35,000,000 ","$61,173,364 "
"$1,000,000 ",$0 
"$500,000 ",$0 
"$25,000,000 ","$91,116 "
"$10,000,000 ","$314,073 "
"$4,700,000 ",$0 
"$1,000,000 ",$0 
"$500,000 ",$0 
"$300,000 ",$0 
"$34,000,000 ","$63,802,928 "
"$13,000,000 ","$38,976,797 "
"$4,000,000 ","$324,218 "
"$1,000,000 ","$6,870 "
"$74,000,000 ","$1,167,245,366 "
"$40,000,000 ","$26,736,665 "
"$26,000,000 ","$33,713,827 "
"$10,000,000 ","$161,097 "
"$100,000 ","$41,753,881 "
"$500,000 ",$0 
"$200,000 ",$0 
"$100,000 ",$0 
"$2,500,000 ",$0 
"$58,000,000 ","$158,905,324 "
"$55,000,000 ","$75,466,595 "
"$40,000,000 ","$162,610,473 "
"$15,000,000 ","$6,832,542 "
"$13,000,000 ","$36,262,783 "
"$1,800,000 ",$0 
"$350,000 ",$0 
"$80,000,000 ","$131,234,406 "
"$14,000,000 ","$34,044,909 "
"$10,000,000 ","$78,096,553 "
"$5,000,000 ","$2,368,937 "
"$2,000,000 ","$481,525 "
"$300,000 ","$1,711 "
"$5,000,000 ",$0 
"$1,000,000 ",$0 
"$33,000,000 ",$0 
"$28,000,000 ","$8,592,432 "
"$20,000,000 ","$32,632,668 "
"$20,000,000 ","$14,883,495 "
"$15,000,000 ","$14,947,243 "
"$12,000,000 ",$0 
"$500,000 ",$0 
"$125,000 ",$0 
"$18,000,000 ","$60,264,805 "
"$5,000,000 ","$98,595,211 "
"$5,000,000 ","$4,816,142 "
"$12,000,000 ","$14,616 "
"$100,000,000 ","$90,420,758 "
"$60,000,000 ",$0 
"$28,000,000 ","$133,162,752 "
"$3,000,000 ",$0 
"$1,000,000 ",$26 
"$25,000,000 ","$28,400,715 "
"$20,000,000 ","$2,246,000 "
"$20,000,000 ","$3,727,746 "
"$18,000,000 ","$42,167,286 "
"$8,900,000 ","$3,324,184 "
"$160,000,000 ","$650,523,427 "
"$25,000,000 ","$52,427,346 "
"$25,000,000 ","$42,642,077 "
"$20,000,000 ","$30,808,558 "
"$7,000,000 ","$103,962 "
"$1,500,000 ",$0 
"$450,000 ","$42,503 "
"$187,500,000 ","$334,342,692 "
"$40,000,000 ","$33,175,076 "
"$37,000,000 ","$173,567,581 "
"$215,000,000 ","$1,671,640,593 "
"$8,000,000 ","$9,266,180 "
"$306,000,000 ","$2,058,662,225 "
"$90,000,000 ","$249,520,430 "
"$30,000,000 ","$106,030,660 "
"$1,000,000 ",$0 
"$60,000 ",$0 
"$100,000,000 ","$128,131,571 "
"$62,000,000 ","$145,443,360 "
"$60,000,000 ","$101,134,059 "
"$50,000,000 ","$238,757,137 "
"$35,000,000 ","$50,363,790 "
"$8,000,000 ","$5,531,455 "
"$80,000,000 ","$4,547,660 "
"$42,000,000 ","$182,156 "
"$40,000,000 ",$0 
"$30,000,000 ","$141,661 "
"$15,000,000 ","$3,454,036 "
"$12,000,000 ",$0 
"$8,000,000 ",$0 
"$7,000,000 ","$1,391,410 "
"$5,000,000 ",$0 
"$4,000,000 ",$0 
"$3,000,000 ",$0 
"$3,000,000 ",$0 
"$2,700,000 ","$8,200,000 "
"$2,000,000 ",$926 
"$2,000,000 ",$0 
"$1,900,000 ","$12,444 "
"$1,400,000 ",$0 
"$1,000,000 ","$17,721 "
"$560,000 ","$8,462 "
"$500,000 ",$0 
"$300,000 ",$0 
"$250,000 ",$0 
"$250,000 ",$0 
"$168,000 ","$29,827 "
"$150,000 ",$0 
"$125,000 ",$0 
"$100,000 ",$0 
"$1,000,000 ",$0 
"$5,000,000 ","$23,565,072 "
"$900,000 ","$9,097,072 "
"$180,000,000 ","$349,143,061 "
"$140,000,000 ","$154,110,769 "
"$10,000,000 ","$118,557,124 "
"$14,000,000 ","$11,354,230 "
"$50,000,000 ","$69,411,370 "
"$40,000,000 ","$124,827,316 "
"$18,000,000 ","$27,392,196 "
"$2,300,000 ",$0 
"$2,100,000 ",$0 
"$56,000,000 ","$386,096,060 "
"$38,000,000 ","$110,678,636 "
"$36,000,000 ","$156,835,197 "
"$11,500,000 ","$99,930,262 "
"$10,000,000 ","$68,220,952 "
"$140,000,000 ","$518,614,384 "
"$70,000,000 ","$48,197,252 "
"$25,000,000 ","$2,976,636 "
"$5,000,000 ","$20,765,353 "
"$2,500,000 ",$0 
"$20,000,000 ","$19,450,780 "
"$8,000,000 ","$7,315,248 "
"$5,000,000 ","$2,199 "
"$2,500,000 ",$0 
"$9,000,000 ","$25,077,411 "
"$60,720,000 ","$552,198,479 "
"$20,000,000 ","$46,164,361 "
"$18,000,000 ",$0 
"$5,000,000 ","$22,178,125 "
"$3,500,000 ","$40,454,520 "
"$140,000,000 ","$133,553,464 "
"$23,000,000 ","$45,121,177 "
"$20,000,000 ","$25,943,792 "
"$135,000,000 ","$245,623,848 "
"$20,000,000 ","$205,445,075 "
"$20,000,000 ","$9,537,120 "
"$3,500,000 ","$29,233 "
"$170,000 ","$169,242 "
"$5,000,000 ",$0 
"$13,000,000 ","$73,798,720 "
"$110,000,000 ","$171,484,051 "
"$18,000,000 ","$6,841,142 "
"$250,000,000 ","$868,160,194 "
"$18,000,000 ","$91,651,878 "
"$10,000,000 ","$5,437,126 "
"$150,000,000 ","$1,019,922,983 "
"$60,000,000 ","$193,857,962 "
"$35,000,000 ","$24,915,969 "
"$600,000 ","$7,943 "
"$165,000,000 ","$677,541,920 "
"$125,000,000 ","$344,780,046 "
"$40,000,000 ","$158,701,644 "
"$175,000,000 ","$963,901,123 "
"$31,500,000 ","$38,771,262 "
"$20,000,000 ","$54,404,202 "
"$18,000,000 ","$6,784 "
"$5,000,000 ","$3,807,503 "
"$115,000,000 ","$165,149,302 "
"$3,000,000 ","$7,445,044 "
"$1,500,000 ","$510,957 "
"$20,000,000 ","$11,813,410 "
"$15,000,000 ","$20,609,977 "
"$750,000 ",$0 
"$60,000,000 ","$194,058,503 "
"$28,000,000 ","$16,311,335 "
"$22,000,000 ","$64,171,419 "
"$11,000,000 ","$2,124,005 "
"$175,000,000 ","$746,100,054 "
"$12,700,000 ","$49,196,532 "
"$27,000,000 ","$93,469,699 "
"$4,000,000 ","$10,898,293 "
"$73,000,000 ","$352,829,528 "
"$50,000,000 ","$57,261,763 "
"$35,000,000 ","$108,758,521 "
"$120,000 ",$0 
"$178,000,000 ","$542,742,489 "
"$170,000,000 ","$277,442,381 "
"$250,000,000 ","$1,151,684,349 "
"$9,000,000 ","$7,714,549 "
"$8,000,000 ",$0 
"$7,000,000 ","$10,237,239 "
"$200,000,000 ","$1,022,617,376 "
"$50,000,000 ","$217,196,811 "
"$165,000,000 ","$387,644,286 "
"$50,000,000 ","$23,152,062 "
"$13,000,000 ","$118,888,025 "
"$7,500,000 ","$3,559,803 "
"$3,000,000 ","$5,100,863 "
"$2,500,000 ","$23,014,021 "
"$20,000,000 ",$0 
"$45,000,000 ","$170,327,930 "
"$10,000,000 ","$16,084,310 "
"$8,500,000 ","$23,311,425 "
"$47,500,000 ","$18,329,653 "
"$144,000,000 ","$229,034,050 "
"$5,000,000 ","$13,099,931 "
"$185,000,000 ","$336,398,312 "
"$105,000,000 ","$403,841,637 "
"$5,000,000 ","$148,868,835 "
"$3,000,000 ","$4,417,983 "
"$20,000,000 ","$61,680,792 "
"$120,000,000 ","$416,197,059 "
"$20,000,000 ","$181,457,297 "
"$135,000,000 ","$532,950,503 "
"$10,000,000 ","$40,055,439 "
"$3,500,000 ","$182,695 "
"$30,000,000 ","$1,769,316 "
"$29,000,000 ","$78,652,395 "
"$1,000,000 ","$354,836 "
"$75,000,000 ","$875,958,307 "
"$33,000,000 ","$75,909,673 "
"$2,000,000 ",$0 
"$95,000,000 ","$88,725,100 "
"$55,000,000 ","$74,545,591 "
"$50,000,000 ","$83,034,523 "
"$20,000,000 ","$4,754,517 "
"$10,000,000 ","$158,185,073 "
"$9,000,000 ","$2,000,093 "
"$60,000,000 ","$238,552,082 "
"$10,000,000 ","$30,629,507 "
"$10,000,000 ","$150,191 "
"$45,000,000 ","$91,342,494 "
"$20,000,000 ","$433,574,208 "
"$50,000,000 ","$34,301,950 "
"$35,000,000 ","$203,555,567 "
"$10,000,000 ","$37,493,221 "
"$90,000,000 ","$159,762,983 "
"$70,000,000 ","$174,102,281 "
"$11,900,000 ","$24,041,617 "
"$156,000,000 ","$113,611,666 "
"$110,000,000 ","$296,642,834 "
"$160,000,000 ","$433,125,655 "
"$90,000,000 ","$328,675,540 "
"$40,000,000 ","$311,270,008 "
"$17,000,000 ","$5,653,176 "
"$40,000,000 ","$153,060,045 "
"$10,000,000 ","$23,591,043 "
"$2,100,000 ","$3,330 "
"$60,000,000 ","$160,038,407 "
"$20,000,000 ","$73,206,343 "
"$9,000,000 ","$81,831,866 "
"$1,500,000 ","$55,800,987 "
"$1,500,000 ","$2,082,980 "
"$75,000,000 ","$219,572,877 "
"$35,000,000 ","$28,721,408 "
"$16,800,000 ","$7,313,697 "
"$13,000,000 ","$34,916,128 "
"$5,000,000 ","$108,286,422 "
"$5,000,000 ","$9,669,521 "
"$1,000,000 ","$63,014 "
"$47,000,000 ","$203,178,872 "
"$40,000,000 ","$25,863,458 "
"$40,000,000 ","$1,079,040 "
"$17,000,000 ","$42,141,196 "
"$10,000,000 ","$8,457,974 "
"$180,000,000 ","$803,798,342 "
"$22,500,000 ","$30,719,170 "
"$20,000,000 ",$0 
"$16,000,000 ","$6,248,077 "
"$9,000,000 ","$18,802,255 "
"$8,500,000 ","$75,740,479 "
"$8,000,000 ","$8,370,555 "
"$150,000,000 ","$639,537,208 "
"$26,700,000 ","$3,871,448 "
"$18,000,000 ","$5,823,540 "
"$12,000,000 ","$145,712,897 "
"$77,500,000 ","$90,905,178 "
"$58,000,000 ","$801,029,249 "
"$50,000,000 ","$55,348,693 "
"$37,000,000 ","$99,595,932 "
"$65,000,000 ","$137,768,975 "
"$29,000,000 ","$44,267,641 "
"$19,000,000 ","$140,428,314 "
"$12,000,000 ","$37,584,304 "
"$200,000,000 ","$1,050,988,488 "
"$36,000,000 ","$85,315,070 "
"$125,000,000 ","$240,497,948 "
"$110,000,000 ","$302,211,243 "
"$75,000,000 ","$627,886,287 "
"$40,000,000 ","$44,383,030 "
"$46,500,000 ","$16,149,791 "
"$38,000,000 ","$117,523,786 "
"$65,000,000 ","$21,778,555 "
"$25,000,000 ","$229,518,131 "
"$25,000,000 ",$0 
"$22,000,000 ",$0 
"$4,400,000 ","$9,969,237 "
"$1,000,000 ",$0 
"$500,000 ",$0 
"$2,500,000 ",$0 
"$125,000,000 ","$61,681,268 "
"$7,400,000 ","$25,863,405 "
"$85,000,000 ","$345,114,933 "
"$15,000,000 ","$18,301,418 "
"$5,000,000 ","$276,841,585 "
"$40,000,000 ","$307,353,906 "
"$25,000,000 ","$189,922,583 "
"$27,000 ","$3,547 "
"$6,840,000 ","$22,273 "
"$150,000,000 ","$785,964,691 "
"$38,000,000 ","$87,098,466 "
"$150,000,000 ","$331,775,766 "
"$25,000,000 ","$40,287,017 "
"$15,000,000 ","$4,892 "
"$60,000,000 ","$20,830,546 "
"$29,200,000 ","$5,278,519 "
"$21,000,000 ","$606,162 "
"$5,000,000 ","$251,359,904 "
"$25,000,000 ","$82,991,460 "
"$2,000,000 ","$35,312 "
"$127,000,000 ","$615,577,068 "
"$160,000,000 ","$1,260,122,363 "
"$18,000,000 ","$42,067,430 "
"$5,000,000 ","$10,744,134 "
"$120,000,000 ","$140,845,191 "
"$58,000,000 ","$100,993,260 "
"$25,000,000 ","$23,190,697 "
"$125,000,000 ","$492,557,218 "
"$110,000,000 ","$167,918,847 "
"$60,000,000 ",$0 
"$250,000,000 ","$1,237,444,462 "
"$36,000,000 ","$1,480,089 "
"$90,000,000 ","$10,020,889 "
"$12,000,000 ","$15,668,012 "
"$10,000,000 ","$3,565,109 "
"$30,000,000 ","$184,075,552 "
"$20,000,000 ","$43,326,383 "
"$18,000,000 ","$33,907,844 "
